-5.621832959524518669e-01,-8.062699637896547644e-01,-2.357542952040215523e-01,-4.033555537694016868e-01,-5.658256568618165172e-01,-1.451447424616852111e-01,-6.950963341056177747e-01,-1.941917707638074475e-01,-1.451756183361800623e-01,-2.514003442529446075e-01
-1.944090234967404129e-01,-4.928291847802853121e-01,7.584818450609501772e-01,8.647997827860079978e-01,-1.745428248520490251e-03,-1.071856434458796359e-01,-7.757614915806189115e-01,2.323684349450156339e-01,-5.953347708893951262e-01,-8.159317905013288019e-01
-9.176238691690223881e-01,3.143522059837620120e-01,3.965828895153569178e-01,6.062383186093681653e-01,-5.417960610536991517e-01,3.272113388497067121e-01,-4.494237002346229692e-02,-7.762621596256227274e-01,3.265499755607151333e-01,-8.939171003061446158e-03
8.317680220900827703e-02,2.858064412710647484e-01,1.619255316585758442e-01,-7.455312314824399378e-01,-4.403232745158902062e-01,-5.403802548446772214e-01,2.024361611007042538e-01,9.395342950749874245e-01,-7.419513633160116362e-01,-1.046530059152376735e+00
4.007743038239152678e-01,-8.210027736387938146e-01,5.750054671151572094e-01,-1.939953358004631034e-01,3.817242415537567268e-01,-5.006881087865787672e-01,-6.540969937635096043e-01,-4.910234874696847718e-01,4.772716591752871329e-01,-3.328423132047632627e-01
-3.196237367294427201e-01,-5.659753910675751065e-01,-4.519180198420018613e-01,6.528725483718140765e-01,7.306801328656384875e-01,5.981975054065061803e-01,-6.027326687395953009e-01,-6.293455480347835973e-01,-8.716625095395997835e-01,7.012685776140866745e-01
-4.126242867093733446e-01,7.060332454386895051e-01,-5.214885351343941933e-01,-4.003004175074434956e-01,-3.553779057247200557e-01,6.272283709460992895e-01,1.921510407859221559e-01,-3.383691201534883564e-01,-1.593371739520678398e-01,-3.071959445244929476e-01
-5.623359077425728048e-01,8.771285348787279945e-01,-2.267294094454858078e-01,-5.006299130750027082e-01,-2.319582229957707076e-01,-2.340429963560705928e-01,7.836744107743057741e-01,-3.642639183329121066e-01,-6.802461294784031276e-01,-3.295002322521542459e-01
-6.620873392027289972e-01,1.695353147776531566e-01,-3.609353927124998584e-01,-5.775097483907436907e-02,4.122918775501318578e-01,6.977210897321309835e-01,-1.503463546168881670e-01,-2.262114895106944190e-01,-7.616730178890203096e-01,9.446469346233621334e-02
3.055188392704190070e-01,-5.336037586957496082e-01,2.008323417717453874e-01,2.359942755732247557e-02,-2.534426107294333042e-01,-1.068119593505146847e+00,8.324010316399411968e-02,3.388765539521424452e-01,-7.186120652001448672e-01,1.161787123962588764e-01
3.888590851227948231e-01,-2.848075755005236021e-01,-4.986710182326417606e-01,-9.881358790882840970e-02,-7.171332738456700495e-01,4.264870310006339121e-02,4.658245177358221745e-01,-3.512293371813900444e-01,-2.530716219900185360e-01,2.937113538005103330e-01
5.885436396910911361e-01,-5.579470626635105734e-01,-1.011827041604921096e+00,-7.403834952630811150e-01,-3.227818967762391411e-01,5.099123000848717613e-01,5.715370532936759895e-01,-3.492757148497006026e-01,-7.550580806473975448e-01,6.914701856965991267e-01
-7.943932378711388020e-01,2.988532998568020904e-01,5.713437810776087478e-01,7.386889648949594989e-01,-4.707527226415064159e-01,-1.184475021065257261e+00,1.740150721428021796e-01,-5.019558887600789054e-01,5.919717389304335331e-01,-2.200361282182347611e-01
4.299674583298674357e-01,-7.963531245373167700e-01,4.760336011833555814e-01,-8.612348901166444470e-01,2.198940557810274976e-01,-7.226430406232410564e-02,5.227128438204785982e-02,-2.437377163310766315e-01,1.226726427467580843e-01,-4.012137706350796806e-01
2.291708331390722997e-01,-6.315959396702726103e-01,-7.084772116569818534e-01,-8.488671041444425525e-01,2.258488148568046083e-01,1.795110267610245669e-01,-4.989239582857819821e-02,-6.266837973463567080e-01,6.832023648685601191e-01,5.515169489229192479e-01
7.305945434509011349e-01,-5.990450056820384450e-01,-4.776993026450905289e-01,-6.074199673960242185e-01,3.097821978943290366e-01,1.917170901147975393e-01,-6.679485510665181813e-01,-1.619829359325299367e-01,-4.958586354697336329e-01,-1.384580788637037804e-02
-5.867745668776378487e-01,-3.332350017309858026e-01,3.806156440847951322e-02,-4.840162043364448219e-01,1.158683752796979993e+00,-6.079839013037262596e-01,-5.006277612416203393e-01,3.773979583990530462e-01,-8.347573482346833940e-01,7.568938183283093757e-01
-2.172469583220594247e-01,-2.981556130788084458e-01,4.542731072510940438e-01,6.833122941093312530e-01,-1.874853091407083783e-01,-6.137899362109670021e-01,-5.535351076154355621e-01,-3.502580835228210066e-01,-6.654465930112438699e-01,6.374087217034822839e-01
2.700319035414315283e-01,-3.693490461634011957e-01,-2.430528761559763162e-01,-3.699973707307600557e-01,1.504349745432095597e-01,-4.274682080320425792e-02,4.188696598688979728e-02,1.616753779798274504e-01,-1.426439917912856181e-01,-5.105626954634213677e-01
4.811661622632774638e-01,-4.893793224976515366e-01,-4.853050208252681075e-01,-7.023607889763754386e-01,1.204497504623798648e-01,1.936908680658593895e-01,-2.020432348443579607e-01,3.732620394880160064e-01,-5.199964497122203655e-01,-2.029037099806000333e-01
-5.289464606097238342e-01,2.581191727199491637e-01,-8.524468684823741649e-01,-2.857021357717465238e-01,8.532292534845959953e-01,-2.543114685457421864e-02,2.863951948138869219e-01,-5.760107078381843104e-01,6.555757885350669278e-01,-1.156360214933994213e+00
4.806723512546186572e-01,-7.506421544530799128e-01,4.742460999733035254e-01,5.661768397104285366e-01,-9.466363292355924053e-02,-6.845157190496647948e-01,-6.962913790996122509e-01,4.662976253422431716e-01,-7.884115808271718873e-02,-9.770304757549683750e-01
1.594512735322766717e-01,-1.167749997875865420e-01,1.635661469800674395e-01,5.374883867544124616e-01,-8.248267190764824175e-01,-8.563928463968479843e-01,-7.315999738683731657e-01,4.245402847168173732e-01,-8.833100739634277554e-01,7.304168029406945539e-01
5.158925634276679828e-01,-1.147058087690049216e-01,-3.447432733658564175e-01,-5.100185128843534033e-01,-3.573381792667220114e-01,-4.179517470153584213e-01,-3.606989450655074814e-01,-1.953610659662944338e-01,4.153465036016788514e-01,1.956202360505800153e-01
-1.083353823784971026e-01,-4.127584150184033379e-02,-5.265065377967844684e-01,4.060467992982095264e-01,-2.018749297503686368e-01,-6.056013539195170825e-01,-3.553117683587375675e-01,-3.058878265631149174e-01,3.935648137314749495e-01,5.783785387130565420e-02
4.654336007102394257e-01,-7.591285485344131390e-01,3.089722110570767843e-01,3.481180440300424284e-01,-1.795768350404458868e-01,-1.183867143810662936e+00,5.971079188532568693e-01,-4.402055711475696409e-01,-4.658695213507321187e-01,-2.231332708906785811e-01
-2.876358338593134611e-01,-1.163487200565176405e-01,2.333811455475199026e-01,-1.658488391643815896e-01,8.935892964043574693e-01,-1.566031138706991954e-01,3.024290712016526883e-01,-4.307393709827272432e-01,-4.213443444894726109e-01,-5.685176922041175196e-01
-2.744323075135415846e-01,-2.399674415004098282e-01,5.361861244690173667e-01,-9.271016251369758043e-01,1.801079252909078623e-02,-1.280033703267954737e+00,1.674733972515412006e-01,-1.328014875720898436e-01,8.652711393837331233e-01,1.883596451123786542e-01
-4.874651410897830606e-01,3.321956392930165425e-01,-5.693577043130200188e-01,-6.323111539051652352e-01,1.096377688020856306e-01,9.102864444970328872e-01,2.375169563234002801e-01,-5.575114559414077325e-02,-1.911457066542535110e-01,-2.987636902349286028e-01
2.171840769721840314e-02,-2.239620413740582572e-01,5.223992928380670753e-01,-7.928493946305974482e-01,-1.662844581596629734e-01,5.067562525804168994e-01,-1.771120581527469984e-01,4.161444424397862107e-01,-7.773433230434578789e-01,-5.265048664802902678e-01
-3.368401695915495542e-01,3.279637849586878873e-01,1.327795296651328389e-03,-3.719024388599361242e-01,-1.153985995101900613e-01,1.421085831733849836e-01,-6.277356987103535069e-01,3.245160712870139297e-01,2.965838871813428201e-01,-7.638759643695723911e-01
2.354297469637227913e-01,-5.406079729813683121e-01,5.423961031539122901e-01,5.372212398905013009e-01,-1.058690863634834667e+00,-6.916138543481002987e-01,-9.453836914879448772e-01,1.678164468991185931e-01,-4.540581577390225276e-01,9.784944167673910176e-01
-5.749420962164643045e-01,3.406547581668821212e-01,-8.357376631200013062e-01,3.682638621779670829e-01,-3.168887398834312474e-01,4.226861446133395872e-01,-6.320271026745344356e-01,-4.645916125401161612e-01,5.591262702031282172e-01,2.292927795295510163e-01
-7.764267194830046792e-01,7.782855759758772196e-01,5.334579099461644880e-01,8.917729019598622520e-01,-4.345240869088769498e-01,5.859883201797387586e-02,-5.446933138767423577e-01,-5.728025241237986176e-01,-8.139086523783500837e-01,-6.701234674375693423e-01
1.008223132264358807e-01,1.253243407300919376e-01,-8.858368865402197478e-01,6.286984608667460783e-01,-1.996703249005359337e-01,5.744830304269723520e-01,-6.648244724155276675e-01,-8.993774908065906848e-01,8.638381000085276762e-01,-1.126862732005469159e-01
-9.123453917296024673e-02,-4.592883827874240654e-01,4.502934209615301331e-01,-4.358930344157356251e-01,4.003412590796403547e-01,-7.408524028856795507e-01,4.714128638253951009e-01,-4.740555662537691561e-01,2.686632045436210814e-01,-5.772999882911825642e-01
3.656380311269501471e-01,-5.247880023994339060e-01,2.415809354858454716e-01,-7.352485554395709055e-01,-2.193032682581029236e-01,8.505193003095761206e-01,1.697816222898283767e-01,-7.616976151201401146e-01,4.372949255384588341e-01,-6.570401058994992383e-01
-4.513002696329851959e-01,-2.090350963344005941e-01,-4.553112102224596835e-01,-1.274968840602604125e-01,5.494800072567019855e-01,-1.904939741983147916e-01,4.293278543113433487e-01,1.650497477773499866e-01,-3.074127468826718945e-01,-1.421269658768398447e-01
3.094580869222413599e-01,-7.292250916929181592e-01,-2.518378178338909756e-01,3.485145874067570593e-01,-9.349123529992912074e-01,-5.567167688920628965e-01,3.642089347212896233e-01,-1.038120707887405736e+00,4.594012812448439176e-01,7.011854350850017514e-01
2.961528052527164223e-01,3.371128925688654521e-02,1.976863315661358811e-01,2.094574088359554553e-01,-9.605380006601023091e-01,3.872383794321048595e-02,-1.301242470348525471e+00,3.369404391561477419e-01,8.417519073753801928e-01,-1.413938120151000843e+00
-8.483775990135622447e-01,3.682123785800672788e-01,-1.169843174813690601e+00,-6.762266125626945623e-01,3.066111935780286846e-01,2.196875196411380016e-01,4.982291206970705377e-01,-1.994188661028127862e-01,3.775470895254558479e-01,5.857472644156713759e-01
-5.318766796203603375e-01,3.823638933241671478e-01,2.293999434221555625e-02,-5.734539557162595669e-01,4.852600149466340107e-01,2.296730010201888939e-02,8.927050572597981792e-02,3.671966003629531516e-01,-5.928465966435082501e-01,-4.921635695520664155e-01
6.036297282727852709e-01,-1.108579763030343557e+00,5.382335834804695684e-01,-3.562034197168352789e-01,5.058257715942762189e-01,3.428476690217511780e-01,-1.049764714053445375e-01,-7.448769237723406045e-01,1.469029857532080097e-01,-8.074535545400742809e-01
-7.088716197920833517e-01,5.553898361610767331e-01,-8.203329463662308862e-01,7.130193955938923800e-01,-4.563009450287033864e-01,-5.769034316983142618e-01,-4.519067139735523098e-01,5.428960065761226916e-01,-7.743657221115218814e-01,3.383978261761824702e-01
-5.080799550785249918e-01,4.281515685286814143e-01,4.385072123747137396e-01,-9.988354384961280197e-02,-4.399315210769776385e-01,-4.385787330140367146e-01,-4.735111821484015437e-01,3.845389707755063058e-01,2.018092486028821297e-01,-6.645649100426833655e-01
-5.088082990008387929e-01,3.068187970651947705e-01,-1.058616253230849402e+00,4.708960837446414249e-01,3.585865206474259104e-01,4.587381407378852693e-01,-6.407056411021565534e-01,5.311009293505472018e-01,-1.238283641339471108e+00,-2.550507604667110462e-01
-6.889897702853273742e-01,1.602234257544640772e-01,-7.171963311399019991e-01,2.572487491067426690e-01,2.454085728301504676e-01,-8.790356236705655357e-01,4.410906702971603699e-01,-1.790907986948736541e-01,-2.975964206962363190e-01,6.430176333972335012e-01
2.636238075638261957e-01,-7.039399312151197741e-01,1.909845370377425133e-01,-1.996152395572126648e-01,4.029597972835481934e-01,2.215059204142925120e-01,1.748492510733160310e-01,-2.943514713423183160e-01,-4.752388906864580820e-01,-6.096235408485465301e-01
-1.737803138351164678e-01,-2.295278179376417371e-01,8.494277243123517229e-02,2.999188689955040524e-02,2.715899884681032828e-01,-7.511881458458183336e-02,-1.779478523965195014e-01,-1.926456610364788713e-01,-5.126722707394954642e-02,-2.011255555820847529e-01
3.985236851258583957e-01,-8.395341258049608957e-01,4.011034397940611562e-01,-4.336178667520004804e-01,-2.063789941337421108e-03,-2.397828261931263805e-01,1.520872123938412646e-01,6.383134145790044789e-01,-7.232699878434748486e-01,-8.663169057961329633e-01
2.739810212824453917e-01,-4.310073984966924510e-01,-1.871994216653185827e-01,-5.320983159751982994e-01,6.286842001532220170e-01,7.850756125764108972e-01,-4.506774043993855283e-01,4.672878848680493968e-01,-8.134852216030612482e-01,-1.145593917712423027e+00
-7.872540131598961821e-01,3.098883526766012531e-01,5.964811359638908517e-01,-8.035656505253321313e-01,4.619195374961924672e-01,-6.387869059960801787e-02,2.985297846372746422e-01,-5.922128071872555521e-01,8.684644945461048038e-02,1.679473031336083944e-01
1.273843179040136109e-01,-4.213219995048174682e-01,8.084466355073668398e-01,1.004064669628879913e-01,-1.969974632377721468e-01,-6.804331339317045702e-01,-7.972183086981707856e-01,-2.960579172121168279e-01,8.538316089978678081e-01,-5.740155814622892594e-01
-6.266832974819316338e-01,-2.599954889849912520e-01,-3.526968554769710495e-01,-4.398612284028331487e-01,6.381537687090016453e-02,-7.769338309488182936e-01,-6.067021292628024254e-01,7.063576349095548323e-01,4.722849289799510020e-01,7.342101026661869145e-01
3.584280786627241366e-01,-4.802103463296203967e-01,-6.926581920781348378e-01,1.896433775525953047e-01,3.940720645942509259e-01,5.250373491432496209e-01,3.547152403812992016e-01,-3.531831160533490666e-01,-5.509524227622756287e-01,-5.409966183066587941e-01
-4.048462348048648130e-01,-2.831948422071202676e-01,3.134520493854077161e-01,-7.062002391624365716e-01,7.972283493792503561e-02,-3.727630317304142515e-01,3.649654903928184480e-01,-5.098088442705924761e-01,5.735575886813751856e-01,3.381490166074423431e-01
1.965133158905695010e-01,-2.022046115798292187e-01,-3.222593328196223239e-01,3.040023150711118061e-01,-9.413309361688432242e-01,2.784708205094024169e-01,3.140219694047376997e-01,-8.837164384499137659e-01,2.672720696059026624e-01,-2.399077774412003983e-01
-6.282282258508232742e-01,3.336739035937303921e-01,-8.728372629256818394e-02,-2.237361725128035328e-01,-3.755569834592316636e-01,2.794455666731624488e-01,-3.477436401618586026e-02,-1.117501616997503971e-01,5.833920719123628779e-02,-1.175689588933866991e-01
5.830686014127235417e-01,-5.640354049541709269e-01,-7.148627019772897384e-01,-5.399965794642495043e-01,5.606116296030130286e-01,-1.048820053655221463e+00,6.876228393286126783e-01,-3.131336545839863428e-01,-6.633371377384112977e-01,1.259323511731501866e-01
2.584350685380615298e-01,3.889974342552672826e-01,-1.822777418364163182e-01,-2.425551538544735639e-02,-9.634574269387317091e-01,-4.877141604539524944e-01,7.891547094330906287e-01,-6.924405785090018695e-01,-1.003538415706174192e+00,-4.835542987675528481e-01
-7.507436914927620997e-01,-1.050054097767729594e-01,3.053672330531780887e-01,5.880638403283594551e-01,6.880466289292362925e-01,-1.380525165894415096e+00,-4.092261887354950445e-01,-9.290327781627250037e-01,4.986092801030512223e-01,4.137198943745447610e-01
3.462530382455608624e-01,-4.271806211732249170e-01,9.458438088202278382e-02,-1.649008671919819369e-01,-8.463568460809496319e-01,-5.792776643227477429e-01,-3.620207312556363854e-01,5.986077777790855814e-01,-5.236530689348475320e-01,7.852398476843754915e-01
-4.388537082824938151e-01,9.341643209598074482e-02,-4.149703813006700437e-01,-6.996737416582818891e-01,1.927980023251600616e-01,4.609888614209401436e-01,1.120837845054894755e-01,3.238020500120805667e-01,-7.204563858420507394e-01,2.189245528245403194e-01
1.022258306279372198e-01,-1.943095649182446649e-01,-1.231033133860802486e+00,4.212628507998875671e-01,-5.690167816849133198e-01,-1.416274563701960254e-01,4.578904840560685252e-01,-8.832960272192269535e-01,1.586203311044278030e-01,6.002542010196548761e-01
-6.042925038951694194e-01,4.077379627840141407e-01,-2.109812402681307819e-01,-8.064192517510987424e-01,7.436330215987772829e-02,-6.077462495923051655e-01,-2.090784184626111319e-03,1.125944671734599167e-01,4.224473457708579072e-01,5.832455042933410577e-02
-5.506463864441886180e-01,2.061217170718291913e-01,3.472733776844616482e-01,2.948465694808278803e-01,6.635853547182591905e-01,-3.374277773261597502e-01,-4.889412266940057483e-01,1.755731886718012447e-01,-7.731468902891649453e-01,-6.040343200944339186e-01
-5.593471493419751583e-01,1.490762337138759608e-01,-4.857345355386398777e-01,-1.746949917125653617e-01,-1.651469478184389508e-02,3.049851418930931146e-01,-4.218147523695648937e-01,-2.172084606676943086e-01,3.628081487677536354e-01,4.332448171865589670e-02
1.589051013263574619e-01,-1.176367872246963486e+00,4.504751820870627754e-01,-1.802190932812622048e-01,-7.885729881886364145e-01,8.165507441255869248e-01,-1.000852200137083980e-01,-2.532560350485198453e-01,5.759314155676790170e-01,-2.492258461368143108e-01
9.417988651473362116e-02,3.553894493047694142e-02,-2.239603265546370736e-01,-4.986667800890197677e-01,3.477145915023689415e-01,4.970824317862805319e-01,-4.490995264244106444e-01,8.265708124889607766e-02,-5.415014589458345684e-01,-4.320839393505619963e-01
-8.264062043262100365e-01,-5.753810966892096597e-03,-1.165971770894076547e-02,-8.418572402493333939e-01,2.031760813290921508e-01,9.403755375767582081e-02,5.745200792784262156e-02,-1.367117584263810304e-01,6.112258018847671615e-01,1.874127759596525555e-01
-1.330568441926650303e-01,-7.838028464156979180e-02,-1.450499213655699060e-01,-2.824959640301180075e-01,-7.735392377505200256e-01,5.447058774993203574e-03,-6.839711439934063053e-01,1.146727129761233449e-01,1.230645676144161843e-01,5.508868356724591075e-01
-3.090595339533205865e-01,1.115809742379121616e-01,-6.258306501261154953e-01,4.358923598556638801e-01,2.165305113844160911e-01,-3.447448225380750353e-01,3.737713347681084070e-02,-1.378790547657625376e-01,-3.348516103755066475e-01,1.743779237788598835e-01
3.292305402760608013e-01,-4.809069140213078075e-01,-4.901224332961676700e-01,6.406654661785959881e-01,-6.925725134971585373e-01,9.377177206239053486e-01,-7.429382066625610515e-01,5.083632918138207835e-01,-8.070232139774511371e-01,-9.415305090853444137e-01
-5.719134851780773854e-01,2.065635198138540407e-01,-5.571472284999638980e-01,1.396232251079272679e-01,-2.733723884600983700e-01,7.370253434009473859e-01,6.944500166307067401e-02,1.553841803383980424e-01,-4.992003045720318499e-01,-2.486267367739508627e-01
-3.088530625480708225e-01,3.219969497681136050e-01,2.891947197649319401e-01,-3.818729858665530219e-02,-2.867759412115556961e-01,2.912195237894111832e-01,-3.357919427470591467e-01,-3.438129212869660278e-02,-2.043541714901994100e-01,-7.223194706609834537e-01
2.270594996621367601e-01,-6.185890127030938546e-01,-5.266030529585250530e-01,1.333582820551483805e-01,-5.125366216793146856e-01,-1.907605102088812676e-01,-4.289562534536285887e-01,4.049171848931796269e-01,-4.898228185944281110e-01,4.977441256812223380e-01
-3.003007078549369546e-01,7.107325885567271351e-02,2.251364871913355270e-01,1.462770791297626077e-02,-5.939812895676417348e-01,4.492865758042117325e-02,-9.376032454847340603e-01,2.552898381077309820e-01,4.319297285075177628e-01,-6.784068234095839145e-01
-3.482175890663535278e-01,2.170832372946550071e-01,-4.609843656789000543e-01,-7.156296759653081319e-01,6.261524758751908504e-01,4.680044052558870460e-01,-1.232520485396401133e-01,5.098437517737971492e-01,-3.085146852335102774e-01,-7.819336153430233027e-01
-6.673225261097325278e-01,7.023225217271702459e-01,-5.825401132410736871e-01,-4.533784977112342296e-01,3.191511826572427935e-01,3.398045483503203124e-01,5.398580102359649135e-01,-2.927165032468360684e-01,-3.791231338268842288e-01,-6.026210662877556912e-01
4.817919212495164749e-01,-8.270093180428266244e-01,2.731112967320590279e-01,1.777826235446820224e-01,4.052094295956122916e-01,-5.743096208825759774e-01,-5.392546946219702875e-01,4.621190237743891260e-01,-8.233154041706769455e-01,-5.875377894195936701e-01
-5.598475206435611362e-01,7.490955954141265138e-01,2.345466351132139693e-01,-5.253053669143978865e-01,-6.120732788439365857e-01,7.828199014736274275e-02,4.813454000559500012e-01,-2.844425776472309653e-01,-4.772511129459351409e-01,-2.762491190308189459e-01
4.685739374477165264e-01,-5.622314400596072348e-01,-3.918110389465946919e-01,-7.004363444589856678e-03,-8.566443715629576960e-01,8.610570561434562897e-01,4.879525102565280270e-01,-4.770738439348184978e-02,-2.987114272321488850e-01,-5.883630494909080078e-01
-6.421040141191387551e-01,8.240275428578073269e-01,7.987628533711677026e-01,-4.323271513167329938e-01,-6.767504421362391387e-01,-3.650335353325476206e-01,2.586703401455063278e-01,-1.902110064954025404e-01,-9.797777866655982271e-01,-4.042179988128951074e-01
-8.344619230149765698e-01,7.970004173727938124e-01,-8.703853481007285398e-01,-1.462187883962180746e-01,1.673149894961131756e-01,5.285029161997980562e-01,1.965293638898777950e-01,-6.524802313653220720e-01,-4.362035019516360412e-01,3.337430930956422070e-01
6.094790669447439774e-02,-1.602736735070104876e-02,1.366539261468959210e-01,-1.031408910669403989e+00,-7.786866249348162183e-01,-3.026298223929834719e-01,-9.798751146248779742e-02,6.484436557570061321e-02,4.901480812105736828e-01,2.374383061118398031e-01
-4.769361793212966161e-01,5.252338045582489734e-01,4.305177217110228716e-01,3.493121990143844419e-02,-6.447262026953356484e-01,-1.335549640028551588e-01,5.159256079861429534e-01,-5.026445135179090640e-01,-9.247769957652643980e-01,-5.174583919482603767e-01
1.501218725533829956e-01,-3.138788469566962114e-01,-9.011863765949206240e-01,4.508737491373600026e-01,-3.097074680381856626e-01,1.143267195486404597e-01,1.535305327345455328e-01,-8.062349635812450233e-01,4.456412618293998373e-01,1.361314835628247288e-01
-5.453454885039303590e-02,-7.534092770473688194e-01,-4.192802984832997848e-01,-7.571713257765957383e-01,2.857593126026429231e-01,-7.331568627913049863e-01,1.902587287351992507e-01,6.790224315816421052e-01,-2.845826929223639334e-01,7.180759367295537210e-01
2.042310233436030464e-01,-5.471296922601199819e-01,-4.124534902402400838e-01,-9.209029937141005595e-02,-3.445853144916674049e-01,-6.283878569873490028e-01,-1.215283759219264459e-01,-6.470852534374788023e-01,6.445314520456675300e-01,6.241094719033667415e-01
-6.105265402082559190e-01,3.700937949888226663e-01,-4.603712307821648531e-01,-1.901499644653521504e-01,2.545898699025706535e-01,-3.181079111838074347e-01,-8.833868906274813249e-01,4.829655919619707527e-01,2.132825953486635062e-01,-1.619821055659259879e-01
7.762206211543577483e-01,-3.118133158642718561e-01,-3.107914819458391653e-01,-3.401631659887802694e-01,6.450553171147856146e-02,-8.327838258848435649e-01,-4.147687042628369070e-01,-3.409533124890688494e-01,9.447947340994178322e-02,3.167281770211569647e-01
-5.751345234307719129e-02,-3.249024259922097535e-01,1.817311407478878205e-01,6.368753212026143640e-01,-1.631052350122766670e-01,-6.922262642259073839e-01,-3.302753573702938983e-01,6.011764075904000304e-01,-7.294187093291858437e-01,-7.085725002372975645e-01
-4.081079140463863553e-01,8.449601158880599983e-02,-6.386576847735782048e-01,-1.437006179049411525e-01,-7.889798205031240963e-01,-1.778148611778222754e-01,-4.956304873480921747e-01,5.507515552388683178e-01,-6.920700032479373820e-02,7.282599910709969260e-01
-2.639474161856331658e-01,6.469534424325974475e-01,3.393145398403825674e-01,-8.522791527156947655e-01,-5.620408421587789194e-01,-3.179292519918532345e-01,2.356873377512213319e-01,1.773238341437874399e-01,-5.000036837634478371e-01,-4.649126979839208196e-01
9.911701548814207119e-02,-2.862534770671203432e-01,-1.093500088157675215e-01,6.610383387300368396e-02,-9.243410062502687152e-01,-1.852036920009859366e-01,3.376906320596760325e-01,-9.776214447338137381e-01,1.528631764426698347e-01,5.022114145287244202e-01
-8.999269584441518810e-02,5.653372969869348980e-02,-5.326590648822734225e-03,1.002422689762999808e-01,-5.711523290456924640e-01,-6.496773952847749722e-01,1.603404136461290264e-01,2.626113235437481652e-01,-5.703701858720471307e-01,-1.933205761435364545e-01
-2.325643404039293982e-01,-3.142633224950787674e-01,4.828815579760308702e-02,3.095895170463357493e-01,-1.597269657224630324e-01,-6.013765965153157200e-01,1.593974236150716428e-01,-6.685897314074715769e-01,2.488767404000919448e-01,2.083827902266567333e-01
-2.124170577060630061e-01,-4.721802336185434990e-01,2.279118745189282758e-01,4.354476934017960377e-02,3.992886627555607415e-01,-1.641283499463462858e-01,-7.201689486939442109e-01,-5.147782226308725839e-01,6.110823005805908759e-01,1.828039165211583217e-01
3.190212497400319314e-01,-4.717951967948223468e-01,-1.399761073526204769e-01,-4.187115168135592258e-01,-6.429755493388450427e-01,-8.028003597741326658e-01,5.671467447471090217e-01,-4.353385337900963492e-01,-1.232993310705932100e-01,6.781634080700083000e-01
-2.014779995282389435e-01,-3.840018175962848224e-01,3.209480461498286363e-01,-5.640996140912486051e-02,1.870235475135104408e-01,-2.807298363356960924e-01,-5.998858506334369123e-01,4.272016781905171312e-01,-3.924012795211518356e-01,-1.250001840562359745e-01
-1.005513916030557731e+00,6.504781148937399671e-01,-9.269409518016181737e-01,7.252106522779878661e-01,-3.898077236950781704e-02,9.849739461085023073e-01,-7.979489990637064212e-01,2.548975570995225537e-01,1.501734740120166389e-01,-6.436750930043251273e-01
